Nro de factura,Fecha de factura,ID Cliente,Pais,Cantidad,Monto,Mes,Año
565420,2021-09-04 12:09:00,16326.0,United Kingdom,85,"313,05",9,2021
554633,2021-05-25 11:44:00,14287.0,United Kingdom,144,"17,28",5,2021
543464,2021-02-08 14:15:00,16779.0,United Kingdom,308,"364,32",2,2021
540852,2021-01-12 09:48:00,15197.0,United Kingdom,-12,"-419,40",1,2021
553655,2021-05-18 11:14:00,16775.0,United Kingdom,31,"114,70",5,2021
553559,2021-05-17 17:12:00,14931.0,Channel Islands,1,"293,00",5,2021
551391,2021-04-28 12:06:00,15514.0,United Kingdom,152,"385,20",4,2021
559491,2021-07-08 13:53:00,,United Kingdom,119,"646,04",7,2021
544391,2021-02-18 11:53:00,15755.0,United Kingdom,198,"314,68",2,2021
538692,2020-12-14 09:58:00,13599.0,United Kingdom,-2,"-7,24",12,2020
542402,2021-01-27 16:05:00,16124.0,United Kingdom,-7,"-61,85",1,2021
542505,2021-01-28 12:04:00,,United Kingdom,2560,"0,00",1,2021
575039,2021-11-08 11:53:00,15005.0,United Kingdom,245,"327,22",11,2021
544098,2021-02-16 10:04:00,16019.0,United Kingdom,396,"1129,35",2,2021
566472,2021-09-12 18:19:00,16187.0,United Kingdom,-8,"-39,60",9,2021
548997,2021-04-05 14:33:00,,United Kingdom,20,"0,00",4,2021
562577,2021-08-07 13:09:00,15518.0,United Kingdom,-1,"-1,65",8,2021
557879,2021-06-23 13:15:00,14911.0,EIRE,-1,"-4,25",6,2021
579495,2021-11-29 15:34:00,13576.0,United Kingdom,180,"327,48",11,2021
565852,2021-09-07 13:11:00,,United Kingdom,7,"14,10",9,2021
569550,2021-10-04 17:32:00,15955.0,United Kingdom,10,"8,50",10,2021
556827,2021-06-15 10:29:00,15134.0,United Kingdom,101,"171,63",6,2021
541278,2021-01-17 11:53:00,14135.0,United Kingdom,52,"167,40",1,2021
553192,2021-05-15 13:27:00,15333.0,United Kingdom,344,"1028,56",5,2021
549502,2021-04-08 15:07:00,,United Kingdom,1,"0,00",4,2021
548739,2021-04-04 11:28:00,15493.0,United Kingdom,106,"412,49",4,2021
562949,2021-08-11 09:47:00,14346.0,United Kingdom,501,"759,14",8,2021
542806,2021-02-01 11:20:00,12836.0,United Kingdom,254,"798,99",2,2021
573757,2021-11-01 09:46:00,17166.0,United Kingdom,21,"78,75",11,2021
542925,2021-02-02 09:39:00,14457.0,United Kingdom,88,"113,64",2,2021
545158,2021-02-28 13:28:00,15874.0,United Kingdom,52,"584,35",2,2021
549826,2021-04-12 12:53:00,15044.0,United Kingdom,114,"440,50",4,2021
573830,2021-11-01 11:35:00,16960.0,United Kingdom,76,"148,96",11,2021
548196,2021-03-29 15:44:00,16011.0,United Kingdom,63,"118,55",3,2021
575331,2021-11-09 13:52:00,13209.0,United Kingdom,593,"1049,66",11,2021
566491,2021-09-13 10:25:00,14060.0,United Kingdom,216,"294,24",9,2021
556514,2021-06-13 10:45:00,,United Kingdom,2,"23,25",6,2021
572670,2021-10-25 13:14:00,13685.0,United Kingdom,1524,"594,36",10,2021
554356,2021-05-24 09:25:00,12670.0,France,210,"393,34",5,2021
570868,2021-10-12 16:18:00,,United Kingdom,96,"0,00",10,2021
549264,2021-04-07 12:45:00,,United Kingdom,-21,"0,00",4,2021
566062,2021-09-08 15:39:00,14522.0,United Kingdom,251,"482,07",9,2021
545598,2021-03-04 11:16:00,,United Kingdom,-278,"0,00",3,2021
542965,2021-02-02 11:22:00,,United Kingdom,2,"0,00",2,2021
551293,2021-04-27 14:28:00,14298.0,United Kingdom,618,"428,64",4,2021
543743,2021-02-11 13:39:00,12505.0,Italy,-1,"-4,50",2,2021
546191,2021-03-10 10:57:00,16422.0,United Kingdom,-35,"-24,50",3,2021
577131,2021-11-17 20:01:00,15861.0,United Kingdom,-1,"-165,00",11,2021
574747,2021-11-07 08:34:00,15618.0,United Kingdom,239,"357,81",11,2021
555846,2021-06-07 13:21:00,14180.0,United Kingdom,21,"149,15",6,2021
540455,2021-01-07 12:07:00,12583.0,France,491,"730,16",1,2021
573293,2021-10-28 15:14:00,,United Kingdom,10,"0,00",10,2021
562721,2021-08-08 16:31:00,15985.0,United Kingdom,208,"242,84",8,2021
545021,2021-02-25 14:11:00,17663.0,United Kingdom,179,"371,39",2,2021
555367,2021-06-02 14:28:00,17900.0,United Kingdom,49,"79,80",6,2021
569907,2021-10-06 16:41:00,12569.0,Germany,13,"77,40",10,2021
559819,2021-07-12 16:58:00,12682.0,France,117,"256,70",7,2021
570331,2021-10-10 12:18:00,14606.0,United Kingdom,-1,"-0,39",10,2021
565284,2021-09-02 11:31:00,12471.0,Germany,-13,"-84,72",9,2021
575579,2021-11-10 11:49:00,13081.0,United Kingdom,144,"72,00",11,2021
567918,2021-09-22 17:20:00,,United Kingdom,-1,"0,00",9,2021
578665,2021-11-24 17:02:00,16570.0,United Kingdom,208,"427,08",11,2021
547796,2021-03-25 12:34:00,14646.0,Netherlands,731,"1407,86",3,2021
554967,2021-05-27 16:23:00,,United Kingdom,1,"5,95",5,2021
538531,2020-12-13 10:31:00,13715.0,United Kingdom,-2,"-7,50",12,2020
543032,2021-02-02 15:39:00,12990.0,United Kingdom,50,"97,50",2,2021
562166,2021-08-03 12:10:00,13209.0,United Kingdom,524,"595,26",8,2021
561684,2021-07-28 19:36:00,13136.0,United Kingdom,-2,"-16,50",7,2021
556235,2021-06-09 15:29:00,12778.0,Netherlands,85,"84,00",6,2021
571741,2021-10-19 10:36:00,15610.0,United Kingdom,66,"112,46",10,2021
546217,2021-03-10 12:04:00,14057.0,United Kingdom,-168,"-70,56",3,2021
537354,2020-12-06 12:23:00,12748.0,United Kingdom,85,"133,07",12,2020
560576,2021-07-19 14:59:00,17287.0,United Kingdom,110,"202,07",7,2021
581253,2021-12-08 11:15:00,16891.0,United Kingdom,28,"115,95",12,2021
576368,2021-11-14 18:33:00,,United Kingdom,-864,"0,00",11,2021
572913,2021-10-26 16:21:00,15993.0,United Kingdom,678,"863,89",10,2021
547324,2021-03-22 11:27:00,13014.0,United Kingdom,108,"317,80",3,2021
551900,2021-05-05 10:45:00,,United Kingdom,2,"0,00",5,2021
572534,2021-10-24 16:07:00,,United Kingdom,-2,"0,00",10,2021
579489,2021-11-29 15:22:00,16775.0,United Kingdom,27,"129,15",11,2021
565480,2021-09-05 11:27:00,18273.0,United Kingdom,40,"102,00",9,2021
565369,2021-09-02 15:02:00,,United Kingdom,1,"0,00",9,2021
551558,2021-05-03 10:41:00,17841.0,United Kingdom,152,"327,71",5,2021
558202,2021-06-27 13:24:00,17841.0,United Kingdom,-3,"-7,45",6,2021
536614,2020-12-02 09:44:00,17850.0,United Kingdom,12,"22,20",12,2020
559525,2021-07-10 10:30:00,16923.0,United Kingdom,214,"391,52",7,2021
543643,2021-02-10 17:44:00,16161.0,United Kingdom,-12,"-28,75",2,2021
536920,2020-12-03 12:01:00,,United Kingdom,58,"69,30",12,2020
560714,2021-07-20 13:10:00,14456.0,United Kingdom,20,"26,25",7,2021
548746,2021-04-04 12:11:00,12471.0,Germany,40,"50,00",4,2021
566248,2021-09-11 12:06:00,13272.0,United Kingdom,72,"140,96",9,2021
577364,2021-11-18 16:18:00,14140.0,United Kingdom,-2,"-15,00",11,2021
565475,2021-09-05 10:47:00,14156.0,EIRE,5034,"7480,06",9,2021
565424,2021-09-04 12:24:00,15215.0,United Kingdom,92,"300,04",9,2021
540350,2021-01-06 14:14:00,18283.0,United Kingdom,61,"108,45",1,2021
553612,2021-05-18 10:48:00,17556.0,United Kingdom,101,"157,90",5,2021
540274,2021-01-06 11:59:00,14618.0,United Kingdom,92,"211,80",1,2021
550996,2021-04-26 08:57:00,16681.0,United Kingdom,260,"314,92",4,2021
581580,2021-12-09 12:20:00,12748.0,United Kingdom,82,"94,11",12,2021
554519,2021-05-24 16:59:00,13549.0,United Kingdom,-1,"-2,08",5,2021
573987,2021-11-02 11:14:00,,United Kingdom,1,"0,00",11,2021
574149,2021-11-03 11:29:00,13709.0,United Kingdom,293,"774,90",11,2021
544408,2021-02-18 13:29:00,16726.0,United Kingdom,106,"61,00",2,2021
540273,2021-01-06 11:57:00,17368.0,United Kingdom,711,"563,15",1,2021
578993,2021-11-27 15:38:00,15987.0,United Kingdom,182,"244,86",11,2021
581395,2021-12-08 13:18:00,16892.0,United Kingdom,35,"123,12",12,2021
543279,2021-02-06 14:46:00,17105.0,United Kingdom,359,"319,40",2,2021
546204,2021-03-10 11:13:00,13599.0,United Kingdom,-25,"-11,80",3,2021
577813,2021-11-22 09:06:00,14297.0,United Kingdom,458,"580,38",11,2021
545103,2021-02-28 11:57:00,15039.0,United Kingdom,2,"11,90",2,2021
552245,2021-05-06 19:42:00,12748.0,United Kingdom,14,"108,87",5,2021
546416,2021-03-13 10:48:00,14800.0,United Kingdom,-8,"-10,50",3,2021
542905,2021-02-01 15:11:00,12540.0,Spain,193,"288,98",2,2021
574705,2021-11-06 14:06:00,14553.0,United Kingdom,21,"194,40",11,2021
564951,2021-08-31 13:35:00,,United Kingdom,1,"8,25",8,2021
565141,2021-09-01 13:40:00,17841.0,United Kingdom,212,"354,39",9,2021
576185,2021-11-14 11:25:00,,United Kingdom,-130,"0,00",11,2021
562796,2021-08-09 14:27:00,13694.0,United Kingdom,-1,"-64,00",8,2021
560246,2021-07-17 12:17:00,14292.0,United Kingdom,328,"1353,10",7,2021
554026,2021-05-20 13:34:00,13324.0,United Kingdom,376,"648,72",5,2021
549968,2021-04-13 14:24:00,14064.0,United Kingdom,-432,"-155,52",4,2021
568135,2021-09-23 17:04:00,,United Kingdom,664,"1934,53",9,2021
574952,2021-11-08 09:47:00,13924.0,United Kingdom,123,"172,33",11,2021
564095,2021-08-23 10:31:00,14930.0,Channel Islands,52,"165,58",8,2021
577298,2021-11-18 12:49:00,14299.0,United Kingdom,497,"525,55",11,2021
557886,2021-06-23 13:39:00,17799.0,United Kingdom,233,"580,04",6,2021
536884,2020-12-03 11:42:00,14589.0,United Kingdom,5,"39,75",12,2020
572676,2021-10-25 13:30:00,16258.0,United Kingdom,649,"1462,45",10,2021
557126,2021-06-16 19:21:00,18168.0,United Kingdom,83,"115,15",6,2021
557118,2021-06-16 17:05:00,14849.0,United Kingdom,254,"364,16",6,2021
562885,2021-08-10 11:30:00,14024.0,United Kingdom,51,"65,25",8,2021
576906,2021-11-17 09:33:00,18225.0,United Kingdom,575,"616,48",11,2021
578274,2021-11-23 13:42:00,17828.0,Malta,-8,"-30,81",11,2021
552248,2021-05-06 19:49:00,12748.0,United Kingdom,3,"7,15",5,2021
556314,2021-06-10 10:47:00,,United Kingdom,-84,"0,00",6,2021
560997,2021-07-22 13:59:00,12627.0,Germany,426,"768,02",7,2021
551567,2021-05-03 11:12:00,,United Kingdom,13,"0,00",5,2021
569702,2021-10-05 16:09:00,14396.0,United Kingdom,186,"377,64",10,2021
580372,2021-12-02 17:04:00,16359.0,United Kingdom,91,"110,73",12,2021
543121,2021-02-03 13:58:00,12662.0,Germany,184,"336,70",2,2021
565240,2021-09-02 10:05:00,17949.0,United Kingdom,372,"1047,12",9,2021
539338,2020-12-17 10:54:00,17404.0,Sweden,3714,"2646,30",12,2020
577390,2021-11-18 17:01:00,18276.0,United Kingdom,-1,"-6,25",11,2021
571439,2021-10-17 13:25:00,17206.0,United Kingdom,76,"204,24",10,2021
566667,2021-09-14 11:34:00,14660.0,United Kingdom,124,"156,79",9,2021
538879,2020-12-14 15:50:00,15392.0,United Kingdom,402,"338,98",12,2020
546520,2021-03-14 12:28:00,14911.0,EIRE,498,"706,60",3,2021
576397,2021-11-15 10:48:00,13081.0,United Kingdom,-3,"-29,85",11,2021
559981,2021-07-14 11:30:00,14562.0,United Kingdom,246,"603,54",7,2021
543194,2021-02-04 12:25:00,,United Kingdom,-217,"0,00",2,2021
565426,2021-09-04 12:41:00,12851.0,United Kingdom,109,"135,18",9,2021
578999,2021-11-27 16:08:00,17595.0,United Kingdom,144,"230,89",11,2021
543049,2021-02-03 10:09:00,,United Kingdom,320,"0,00",2,2021
577158,2021-11-18 09:58:00,16293.0,United Kingdom,135,"342,83",11,2021
550172,2021-04-14 16:54:00,17440.0,United Kingdom,-3,"-1,17",4,2021
569249,2021-10-03 10:15:00,14092.0,United Kingdom,153,"351,17",10,2021
536370,2020-12-01 08:45:00,12583.0,France,449,"855,86",12,2020
580561,2021-12-05 10:25:00,,United Kingdom,-9,"0,00",12,2021
572477,2021-10-24 13:39:00,,United Kingdom,-15,"0,00",10,2021
564040,2021-08-22 12:45:00,14560.0,United Kingdom,16,"57,20",8,2021
549983,2021-04-13 15:55:00,16348.0,United Kingdom,77,"157,29",4,2021
567628,2021-09-21 13:01:00,14060.0,United Kingdom,646,"738,58",9,2021
558389,2021-06-29 10:18:00,14383.0,United Kingdom,201,"242,09",6,2021
567917,2021-09-22 17:19:00,14298.0,United Kingdom,2235,"1364,61",9,2021
579121,2021-11-28 12:01:00,17299.0,United Kingdom,69,"91,06",11,2021
549533,2021-04-08 17:08:00,12408.0,Belgium,-3,"-14,85",4,2021
565324,2021-09-02 13:18:00,13232.0,United Kingdom,105,"169,85",9,2021
567208,2021-09-19 11:01:00,,United Kingdom,2,"0,00",9,2021
575048,2021-11-08 12:12:00,,United Kingdom,-15,"0,00",11,2021
548148,2021-03-29 12:31:00,17931.0,United Kingdom,164,"297,20",3,2021
580658,2021-12-05 13:44:00,17090.0,United Kingdom,122,"224,04",12,2021
580308,2021-12-02 14:30:00,14250.0,United Kingdom,138,"240,22",12,2021
563177,2021-08-12 14:03:00,17293.0,United Kingdom,1,"65,00",8,2021
571622,2021-10-18 10:58:00,14798.0,United Kingdom,46,"76,34",10,2021
578029,2021-11-22 13:33:00,16985.0,United Kingdom,285,"860,70",11,2021
543907,2021-02-14 12:16:00,17346.0,United Kingdom,62,"105,57",2,2021
553205,2021-05-16 08:13:00,15813.0,United Kingdom,234,"533,26",5,2021
577393,2021-11-18 17:06:00,14031.0,United Kingdom,806,"2068,09",11,2021
560589,2021-07-19 15:50:00,15249.0,United Kingdom,-17,"-22,65",7,2021
552972,2021-05-12 13:43:00,16043.0,United Kingdom,85,"224,54",5,2021
554997,2021-05-29 15:35:00,16746.0,United Kingdom,226,"321,96",5,2021
560600,2021-07-19 17:04:00,,United Kingdom,-2834,"0,00",7,2021
576326,2021-11-14 15:18:00,16504.0,United Kingdom,524,"484,38",11,2021
568150,2021-09-25 11:39:00,16689.0,United Kingdom,64,"128,44",9,2021
557670,2021-06-22 10:11:00,12798.0,Japan,2256,"1607,04",6,2021
562460,2021-08-05 11:19:00,17841.0,United Kingdom,169,"245,83",8,2021
579739,2021-11-30 14:28:00,16956.0,United Kingdom,-2,"-16,40",11,2021
576388,2021-11-15 10:00:00,17510.0,United Kingdom,214,"308,48",11,2021
569320,2021-10-03 12:19:00,15301.0,United Kingdom,-4,"-34,90",10,2021
542541,2021-01-28 14:25:00,,United Kingdom,345,"1551,56",1,2021
555836,2021-06-07 12:36:00,13098.0,United Kingdom,469,"531,36",6,2021
543273,2021-02-06 11:29:00,16456.0,United Kingdom,247,"449,28",2,2021
581399,2021-12-08 13:27:00,17528.0,United Kingdom,198,"200,50",12,2021
544905,2021-02-24 13:54:00,17117.0,United Kingdom,68,"116,20",2,2021
565389,2021-09-02 16:19:00,,United Kingdom,-16,"0,00",9,2021
573253,2021-10-28 12:14:00,17552.0,United Kingdom,-1,"-3,95",10,2021
577369,2021-11-18 16:20:00,14132.0,United Kingdom,-2,"-5,90",11,2021
576650,2021-11-16 10:34:00,14286.0,United Kingdom,1505,"1935,90",11,2021
549274,2021-04-07 13:07:00,12721.0,France,239,"366,20",4,2021
557505,2021-06-20 16:05:00,17490.0,United Kingdom,-5,"-18,75",6,2021
575710,2021-11-10 17:29:00,17901.0,United Kingdom,24,"110,38",11,2021
562788,2021-08-09 13:48:00,17669.0,United Kingdom,206,"368,50",8,2021
555286,2021-06-02 09:40:00,14298.0,United Kingdom,36,"51,00",6,2021
547528,2021-03-23 15:05:00,,United Kingdom,2,"0,00",3,2021
554667,2021-05-25 15:18:00,15727.0,United Kingdom,214,"374,82",5,2021
548991,2021-04-05 13:48:00,16915.0,United Kingdom,29,"112,49",4,2021
554709,2021-05-26 10:35:00,15769.0,United Kingdom,600,"1086,00",5,2021
570333,2021-10-10 12:19:00,18126.0,United Kingdom,144,"206,83",10,2021
556214,2021-06-09 14:14:00,14913.0,United Kingdom,455,"301,32",6,2021
569850,2021-10-06 13:59:00,16432.0,United Kingdom,276,"287,40",10,2021
557351,2021-06-20 10:42:00,16670.0,United Kingdom,4,"13,00",6,2021
571692,2021-10-18 14:34:00,13860.0,United Kingdom,7,"27,29",10,2021
563613,2021-08-18 08:49:00,12688.0,Israel,3028,"4873,81",8,2021
564821,2021-08-30 12:16:00,14078.0,United Kingdom,73,"221,46",8,2021
565123,2021-09-01 11:56:00,17949.0,United Kingdom,96,"480,00",9,2021
574480,2021-11-04 12:42:00,15010.0,United Kingdom,184,"308,94",11,2021
556516,2021-06-13 10:46:00,,United Kingdom,50,"351,42",6,2021
569684,2021-10-05 14:42:00,13947.0,United Kingdom,44,"90,60",10,2021
561878,2021-07-31 12:34:00,17388.0,United Kingdom,59,"189,83",7,2021
579000,2021-11-27 16:18:00,13991.0,United Kingdom,14,"31,30",11,2021
573586,2021-10-31 14:48:00,14704.0,United Kingdom,1,"15,00",10,2021
556271,2021-06-09 19:40:00,17483.0,United Kingdom,50,"155,10",6,2021
564900,2021-08-31 11:34:00,12948.0,United Kingdom,-3,"-11,25",8,2021
556495,2021-06-12 15:14:00,18069.0,United Kingdom,179,"304,31",6,2021
562042,2021-08-02 10:19:00,13075.0,United Kingdom,485,"919,61",8,2021
546854,2021-03-17 13:55:00,17511.0,United Kingdom,-19,"-30,13",3,2021
543043,2021-02-02 17:15:00,17848.0,United Kingdom,13,"44,35",2,2021
542535,2021-01-28 13:37:00,12735.0,France,105,"459,80",1,2021
552676,2021-05-10 15:07:00,,United Kingdom,106,"864,26",5,2021
555323,2021-06-02 11:02:00,,United Kingdom,29,"204,09",6,2021
545327,2021-03-01 15:16:00,13166.0,United Kingdom,216,"417,20",3,2021
541001,2021-01-13 10:28:00,16500.0,United Kingdom,1,"165,00",1,2021
575203,2021-11-09 10:14:00,13018.0,United Kingdom,24,"42,96",11,2021
547079,2021-03-20 15:02:00,15408.0,United Kingdom,106,"267,18",3,2021
554557,2021-05-25 10:12:00,15804.0,United Kingdom,314,"525,36",5,2021
543586,2021-02-10 11:16:00,15809.0,United Kingdom,112,"198,80",2,2021
557846,2021-06-23 10:44:00,17365.0,United Kingdom,554,"473,82",6,2021
541511,2021-01-18 16:45:00,17576.0,United Kingdom,54,"128,82",1,2021
575483,2021-11-09 16:43:00,16996.0,United Kingdom,154,"415,18",11,2021
558113,2021-06-27 08:48:00,14911.0,EIRE,314,"616,17",6,2021
537030,2020-12-03 16:44:00,16455.0,United Kingdom,142,"246,30",12,2020
566779,2021-09-15 10:03:00,13931.0,United Kingdom,-4,"-6,60",9,2021
562158,2021-08-03 11:45:00,15039.0,United Kingdom,219,"536,58",8,2021
578281,2021-11-23 13:53:00,14099.0,United Kingdom,74,"213,80",11,2021
581190,2021-12-07 16:55:00,,United Kingdom,-102,"0,00",12,2021
576235,2021-11-14 13:28:00,17769.0,United Kingdom,-3,"-12,45",11,2021
571566,2021-10-18 10:19:00,13594.0,United Kingdom,359,"396,97",10,2021
572833,2021-10-26 11:41:00,12748.0,United Kingdom,15,"30,82",10,2021
580490,2021-12-04 12:48:00,15773.0,United Kingdom,311,"635,68",12,2021
580919,2021-12-06 14:07:00,16571.0,United Kingdom,-27,"-98,51",12,2021
575056,2021-11-08 12:24:00,17736.0,United Kingdom,-1,"-39,95",11,2021
573917,2021-11-01 17:08:00,18135.0,United Kingdom,48,"147,00",11,2021
573482,2021-10-31 11:20:00,,United Kingdom,-54,"0,00",10,2021
561655,2021-07-28 16:00:00,18102.0,United Kingdom,1828,"6591,60",7,2021
547511,2021-03-23 13:44:00,17411.0,United Kingdom,126,"285,58",3,2021
558256,2021-06-27 17:08:00,13552.0,United Kingdom,-8,"-19,50",6,2021
540844,2021-01-11 16:24:00,12971.0,United Kingdom,38,"71,50",1,2021
546544,2021-03-14 15:41:00,16570.0,United Kingdom,232,"454,08",3,2021
540647,2021-01-10 14:57:00,17406.0,United Kingdom,515,"1248,32",1,2021
563955,2021-08-22 11:00:00,16652.0,United Kingdom,30,"82,98",8,2021
537597,2020-12-07 12:34:00,15498.0,United Kingdom,-1,"-281,00",12,2020
577748,2021-11-21 14:24:00,15159.0,United Kingdom,828,"1437,50",11,2021
569480,2021-10-04 12:42:00,13408.0,United Kingdom,4,"23,80",10,2021
555472,2021-06-03 11:46:00,16701.0,United Kingdom,381,"303,12",6,2021
572556,2021-10-24 17:26:00,17317.0,United Kingdom,-36,"-38,16",10,2021
538661,2020-12-13 15:42:00,15194.0,United Kingdom,119,"309,05",12,2020
539565,2020-12-20 11:56:00,14113.0,United Kingdom,-7,"-25,25",12,2020
577747,2021-11-21 14:21:00,17450.0,United Kingdom,1182,"5490,24",11,2021
575391,2021-11-09 15:36:00,14354.0,United Kingdom,90,"87,78",11,2021
536808,2020-12-02 16:46:00,17659.0,United Kingdom,64,"247,80",12,2020
542396,2021-01-27 15:12:00,,United Kingdom,-4,"0,00",1,2021
575493,2021-11-10 08:39:00,18210.0,United Kingdom,271,"321,37",11,2021
556264,2021-06-09 18:42:00,16107.0,United Kingdom,94,"532,90",6,2021
539995,2021-01-04 10:12:00,,United Kingdom,-12,"0,00",1,2021
559401,2021-07-08 10:49:00,15039.0,United Kingdom,95,"185,81",7,2021
574035,2021-11-02 12:45:00,14606.0,United Kingdom,60,"113,01",11,2021
573407,2021-10-30 15:58:00,18067.0,United Kingdom,189,"396,33",10,2021
573752,2021-11-01 09:34:00,,United Kingdom,-90,"0,00",11,2021
542353,2021-01-27 12:19:00,16700.0,United Kingdom,463,"508,36",1,2021
547196,2021-03-21 12:44:00,12637.0,France,5,"4,63",3,2021
545300,2021-03-01 12:24:00,15092.0,United Kingdom,116,"323,16",3,2021
545896,2021-03-07 17:19:00,15869.0,United Kingdom,118,"61,59",3,2021
561652,2021-07-28 15:50:00,,United Kingdom,2,"0,00",7,2021
579928,2021-12-01 09:29:00,14121.0,United Kingdom,-1,"-25,00",12,2021
568411,2021-09-27 10:52:00,,United Kingdom,426,"2886,66",9,2021
538375,2020-12-12 11:19:00,17126.0,United Kingdom,-1,"-9,95",12,2020
557315,2021-06-19 16:02:00,15535.0,United Kingdom,38,"125,01",6,2021
569319,2021-10-03 12:17:00,14290.0,United Kingdom,448,"728,50",10,2021
552491,2021-05-09 16:01:00,17033.0,United Kingdom,66,"300,30",5,2021
566395,2021-09-12 12:48:00,14952.0,United Kingdom,164,"683,80",9,2021
556915,2021-06-15 13:35:00,15036.0,United Kingdom,86,"192,54",6,2021
565870,2021-09-07 15:10:00,16828.0,United Kingdom,1,"15,00",9,2021
551860,2021-05-04 15:41:00,15508.0,United Kingdom,32,"110,64",5,2021
569263,2021-10-03 11:37:00,18102.0,United Kingdom,1702,"4849,10",10,2021
547872,2021-03-27 14:34:00,16777.0,United Kingdom,50,"177,25",3,2021
577060,2021-11-17 14:36:00,14397.0,United Kingdom,92,"131,80",11,2021
542277,2021-01-27 10:30:00,14440.0,United Kingdom,191,"529,01",1,2021
543117,2021-02-03 13:30:00,12464.0,Belgium,21,"213,90",2,2021
537246,2020-12-06 10:27:00,12808.0,Portugal,53,"129,40",12,2020
579442,2021-11-29 13:37:00,15152.0,United Kingdom,88,"262,80",11,2021
576858,2021-11-16 15:52:00,17183.0,United Kingdom,-2,"-22,90",11,2021
548728,2021-04-04 09:55:00,13198.0,United Kingdom,835,"903,01",4,2021
565202,2021-09-01 16:44:00,14482.0,United Kingdom,123,"227,85",9,2021
578377,2021-11-24 11:44:00,14277.0,France,-360,"-259,20",11,2021
562015,2021-08-01 14:06:00,17615.0,United Kingdom,30,"57,30",8,2021
546388,2021-03-11 13:42:00,,United Kingdom,548,"2472,63",3,2021
549329,2021-04-08 10:49:00,,United Kingdom,-1,"0,00",4,2021
552867,2021-05-12 08:36:00,15513.0,United Kingdom,292,"1105,00",5,2021
564480,2021-08-25 13:24:00,17656.0,United Kingdom,240,"318,92",8,2021
540383,2021-01-06 17:47:00,16422.0,United Kingdom,203,"406,77",1,2021
550052,2021-04-14 12:00:00,17068.0,United Kingdom,198,"422,55",4,2021
